Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2015-01-02,30.22262191772461,30.409094304409656,29.978775306133134,30.30868462302628,9921100
2015-01-05,30.22262191772461,30.8178955744477,30.179591933015807,30.61707894756503,26292600
2015-01-06,30.452119827270508,30.796373333921217,30.294338679982893,30.416260599972578,16897500
2015-01-07,30.832233428955078,30.918296116432238,30.53818340551491,30.695964543242447,13412300
2015-01-08,31.205175399780273,31.248208115248048,30.91112535045986,30.96850230441689,21743600
2015-01-09,30.86092758178711,31.241043132226817,30.803553353120364,31.176495415049075,12733500
2015-01-12,30.581212997436523,30.98284342709424,30.45211759989952,30.889607254232306,11415800
2015-01-13,30.57404136657715,31.011531008313877,30.444945972757022,30.717480997031004,12529500
2015-01-14,30.523845672607422,30.55253141729011,30.172418625374632,30.17959211345837,13447600
2015-01-15,30.39474868774414,30.739002229244917,30.24413554043184,30.71748723786485,11193100
2015-01-16,30.502323150634766,30.545355864722104,30.294338538921767,30.38040123121279,15114900
2015-01-20,30.95414924621582,31.076073870692866,30.559692375746256,30.624240062614582,17047300
2015-01-21,31.097604751586914,31.1478082297173,30.667285707189432,30.760521910524872,10720600
2015-01-22,31.39881134033203,31.43467329630191,30.889603301804,31.10476135820765,14709100
2015-01-23,31.061729431152344,31.377294378267344,30.968493276095412,31.26971398890296,12357700
2015-01-26,30.839401245117188,31.004355853703686,30.717479344116267,30.968496631990664,11151900
2015-01-27,30.40191078186035,30.581209621324856,30.229785428069,30.509491179892322,15274000
2015-01-28,30.064836502075195,30.695969359665245,30.05049499848164,30.545358948977466,14278500
2015-01-29,30.193941116333008,30.229803093889622,29.742109746675204,29.95726793259103,13657900
2015-01-30,29.52693748474121,30.072007597998436,29.483907505615026,30.000289142198984,19193700
2015-02-02,29.828157424926758,29.856845898144194,29.333293573401182,29.555622401127863,15197500
2015-02-03,29.856855392456055,30.014636573558718,29.670382993128914,29.942918103592437,13193100
2015-02-04,29.8927059173584,30.18675593595521,29.849673206386868,29.957253615873967,16400000
2015-02-05,29.97159767150879,29.993112658922637,29.770781090740225,29.978768422018923,11078500
2015-02-06,29.727760314941406,29.950089216038354,29.634524114157752,29.85685575113899,12366400
2015-02-09,29.569971084594727,29.72775497513547,29.433704920144688,29.67755150739683,13371100
2015-02-10,30.409093856811523,30.860925104907768,30.26565419283067,30.77486240087287,32184200
2015-02-11,30.3875789642334,30.473644412182757,29.9070591913288,30.193935810173784,20496300
2015-02-12,30.244125366210938,30.59555227720656,30.17240692848107,30.409082697579088,13818200
2015-02-13,30.115032196044922,30.287157537923818,29.95007486757676,30.13654717980904,10792100
2015-02-17,29.98594856262207,30.03615203498405,29.864023889825802,29.98594856262207,12804200
2015-02-18,29.928569793701172,29.97877326302937,29.74210015560842,29.942914032921212,9789800
2015-02-19,30.201093673706055,30.294329826138334,29.785119098148876,29.8926994844848,16578300
2015-02-20,30.100706100463867,30.201113066379637,29.864030192904156,30.150909583421754,15982400
2015-02-23,30.014631271362305,30.244133617773063,29.899880098156924,29.91422433679307,11830300
2015-02-24,30.215444564819336,30.358884199576245,29.957253769433596,30.01462798180627,12782700
2015-02-25,30.158069610595703,30.29433850377234,29.93574076111155,30.244132302786866,10323300
2015-02-26,30.452119827270508,30.516667530760245,30.10069556951368,30.15089903490751,14346500
2015-02-27,31.054584503173828,31.312775486368764,30.459313279372576,30.495172530175104,28312800
2015-03-02,30.982845306396484,31.05456376009678,30.896782614779404,31.05456376009678,13514600
2015-03-03,30.80354881286621,30.954159218787144,30.724656866178908,30.91829998917033,10036300
2015-03-04,30.480806350708008,30.825059835304103,30.459291362884347,30.78202712377328,16263000
2015-03-05,30.409093856811523,30.559704272843607,30.301513424854875,30.5238450408194,9223000
2015-03-06,29.777963638305664,30.265656897898943,29.641697450080944,30.20827993282478,18180500
2015-03-09,29.68471908569336,29.799470247670182,29.634515623321217,29.785126010437644,10123300
2015-03-10,29.182689666748047,29.51260174109913,29.175518914122357,29.476739770317916,14599100
2015-03-11,28.759540557861328,29.21137452193614,28.745199054390685,29.21137452193614,18549700
2015-03-12,29.33804702758789,29.33804702758789,28.94031708912604,28.99816736232452,17728700
2015-03-13,28.860782623291016,29.338059300825286,28.643839180518263,29.244049464142396,17438400
2015-03-16,29.135576248168945,29.178963277292556,28.918632826795097,28.925863078787273,15238800
2015-03-17,29.294662475585938,29.453755582763115,29.157265638486937,29.410365801191645,21661800
2015-03-18,29.359752655029297,29.497152282940487,28.781235891308697,29.272975830117588,26247500
2015-03-19,28.940332412719727,29.301905777058675,28.896942615908145,29.272979245850955,16057600
2015-03-20,29.395912170410156,29.403142423069667,28.93309600122133,28.97648579293496,31608500
2015-03-23,29.37421417236328,29.605620864092145,29.2874373526113,29.388677435419506,17060500
2015-03-24,29.265745162963867,29.641781743702865,29.265745162963867,29.58392868885741,13485700
2015-03-25,29.25128173828125,29.432068395800187,29.099421608025853,29.352521825118178,22811300
2015-03-26,29.1789608001709,29.330823664967077,29.09218399070525,29.171730548792528,17359600
2015-03-27,28.983707427978516,29.272964316778527,28.904160887018566,29.272964316778527,14384400
2015-03-30,29.294662475585938,29.366978778205056,28.882469205704055,29.00540554086411,12561400
2015-03-31,29.323585510253906,29.57668840145124,29.17895568079608,29.294658992645427,16604800
2015-04-01,29.41761016845703,29.511620018865276,29.092193577494598,29.497156752757398,14300700
2015-04-02,29.41761016845703,29.55500705860297,29.272980265964176,29.453766954433757,14343100
2015-04-06,29.771944046020508,30.090130313892153,29.35252045462426,29.48268706264714,19843400
2015-04-07,29.656234741210938,29.916567904939924,29.627310979695885,29.68516126131078,9773400
2015-04-08,29.569459915161133,29.7140897667389,29.46098959541654,29.63454321044188,8954700
2015-04-09,29.685171127319336,29.706867403897473,29.38145084108249,29.5043844544872,12710900
2015-04-10,29.562238693237305,29.76471889213939,29.54054241579364,29.71409884241387,8720000
2015-04-13,29.43206024169922,29.627310108756294,29.432060241699222,29.627310108756294,9616300
2015-04-14,29.294662475585938,29.395905299252703,29.157265638486937,29.352515517681233,11209700
2015-04-15,29.215124130249023,29.511614129831205,29.157271077362065,29.35252099297746,11189100
2015-04-16,29.359752655029297,29.547772327354444,29.142809213457262,29.22235578570363,13121000
2015-04-17,29.142805099487305,29.40313829605779,28.998175239327576,29.265741446127873,15330300
2015-04-20,29.403127670288086,29.576683991476607,29.222341100067776,29.229571349099565,13023700
2015-04-21,29.489910125732422,29.6417729704613,29.316356529734662,29.410363578156502,19673100
2015-04-22,29.87319564819336,30.061212604600072,29.69963920039888,30.053982350293953,26887200
2015-04-23,29.612850189208984,29.94549692234385,29.59115391803235,29.815330329624118,17408800
