Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2015-01-02,78.01261901855469,78.78140489808659,77.72152760275591,78.40821019121645,5753600
2015-01-05,77.46773529052734,78.16934295659313,77.38563202345591,77.98274565770309,8079300
2015-01-06,77.08708190917969,78.36340686122637,76.83331229398243,77.8782527030278,7428000
2015-01-07,78.78887939453125,78.99040776276681,77.48269767674658,77.55734118764886,7931700
2015-01-08,79.40837860107422,79.48301641231676,78.93068977572204,79.16206869892389,9916000
2015-01-09,78.32609558105469,79.49046107598453,78.1842797906984,79.49046107598453,7364800
2015-01-12,78.0573959350586,78.98291709126633,77.84840783796317,78.49776289758132,6839000
2015-01-13,78.19176483154297,79.36359610702968,77.8036391065092,78.69930991424103,10151100
2015-01-14,77.62451171875,77.94545944690562,77.25878244068903,77.52001763930402,8887700
2015-01-15,76.49744415283203,77.57224665685625,76.09439321382295,76.85571355233975,10834800
2015-01-16,77.65435028076172,78.08725747949168,76.13171529159004,76.17649683128661,14092300
2015-01-20,75.60179901123047,76.1690566697561,74.83301867763016,75.79586189076564,20460000
2015-01-21,76.0571060180664,76.20638166937131,74.93752154977642,75.05694093192012,11702900
2015-01-22,77.44535064697266,77.4975976670115,75.81075635726022,76.42279531821448,9036600
2015-01-23,76.28096771240234,76.85569053823326,76.08691063634002,76.83329977518738,10126000
2015-01-26,76.3257827758789,76.46759289173272,75.54207161640024,75.98244433010233,8962800
2015-01-27,76.19888305664062,76.70642802276124,75.33307440531638,76.00482593319641,10160500
2015-01-28,75.74359893798828,76.82586129190905,75.71374267860091,76.4899883391748,9053200
2015-01-29,76.41535949707031,76.47507202729568,75.1390340596297,75.76600423799543,7569300
2015-01-30,74.7434310913086,76.13171577571987,74.70610934499149,75.81823360685254,10676300
2015-02-02,75.25843811035156,75.2733633914911,74.17617015652723,75.0046627749898,8990700
2015-02-03,76.47506713867188,76.54970494943225,75.47490794658293,75.68389609451198,10005200
2015-02-04,75.65401458740234,76.46757613387466,75.40023928209577,76.2212720100011,9514100
2015-02-05,76.47506713867188,76.54970494943225,75.7286776420682,75.81078094225461,6642200
2015-02-06,75.45997619628906,76.46760086750288,75.25845353984626,76.21383117461195,9215700
2015-02-09,74.47476196289062,75.43013984991366,73.96721674859697,75.43013984991366,9851700
2015-02-10,74.90017700195312,75.16141215950864,74.2135001036645,74.78075765614174,12275500
2015-02-11,74.92256927490234,75.22859167595702,74.60162159075938,74.9822817962544,8177000
2015-02-12,73.47456359863281,75.0419799702007,72.51172073029151,75.01212371523293,25835200
2015-02-13,74.35533142089844,74.39264748290263,73.39248818698185,73.47459149569183,11153600
2015-02-17,74.96735382080078,74.99721008040456,73.98212003187327,74.18364266607468,8627100
2015-02-18,74.60906219482422,75.34052610116946,74.17615510116066,75.16138859686191,7878200
2015-02-19,75.16141510009766,75.26590916720805,74.34785333552391,74.60162301436357,10028200
2015-02-20,75.35681915283203,75.43949714928469,74.49246192996476,75.29668865825562,10085700
2015-02-23,75.29669952392578,75.74014908310963,75.01108823501214,75.71760157797965,6878200
2015-02-24,75.68753814697266,75.95060767144471,75.16141056674964,75.34931409316651,6587200
2015-02-25,76.07083129882812,76.13096177851205,75.28164025681977,75.8678980978426,9684000
2015-02-26,77.26596069335938,77.55157209389013,76.078408594628,76.19866391377049,11437900
2015-02-27,77.04795837402344,77.66428166967187,77.0254108698739,77.44631290562593,8500000
2015-03-02,77.58161926269531,77.72442779683439,77.04797386454575,77.04797386454575,7277600
2015-03-03,76.9201889038086,77.49141726005294,76.52183432416113,77.49141726005294,6419700
2015-03-04,76.40156555175781,76.7548250552888,76.04078830247771,76.7548250552888,8665500
2015-03-05,77.05545806884766,77.57407351882951,76.66462134588865,76.71723409194773,8042300
2015-03-06,75.24407958984375,76.9878238773422,75.0712058430699,76.7322721300713,9287600
2015-03-09,75.6574935913086,75.85290916868871,74.98103961555752,75.31174598808785,5701100
2015-03-10,74.80814361572266,75.49211513667953,74.79311385821546,75.1538853819879,8735700
2015-03-11,73.89871978759766,75.03365901756435,73.82355950239425,75.03365901756435,9138100
2015-03-12,75.03363037109375,75.34178914308698,74.2820163372878,74.37972409731297,8318000
2015-03-13,74.56761932373047,75.19897802387128,74.13919960141897,75.04865179319043,7821800
2015-03-16,75.9581069946289,75.96562474005066,74.96597677026192,74.96597677026192,7726500
2015-03-17,75.0787124633789,75.55222715885489,74.71794100045216,75.24406843986992,7301500
2015-03-18,76.2587661743164,76.46921720558161,74.50750393872153,75.07873226241318,7972500
