Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2015-01-02,95.0165786743164,96.17958979097273,94.55506431439399,95.77346194290317,31314600
2015-01-05,93.62278747558594,94.71196146217974,93.35510834711849,94.60119549938833,36521300
2015-01-06,92.36749267578125,93.91818135727287,91.95213252840799,93.76126814978973,66205500
2015-01-07,93.55819702148438,93.77972195526571,92.75515945356983,92.97669142950184,37577400
2015-01-08,95.34886932373047,95.5334722503493,94.25046289654273,94.35199661882815,40212600
2015-01-09,94.72120666503906,95.6719250886143,94.16738381754082,95.64423535466939,41410100
2015-01-12,93.73357391357422,95.00735107424899,93.49358446284398,94.90581734671507,34129800
2015-01-13,93.70586395263672,95.64422972039388,92.94898075341283,94.64735710420156,56162300
2015-01-14,93.18897247314453,93.668951318942,92.36747753083903,92.76438013549279,51354200
2015-01-15,91.97982788085938,93.77049909176004,91.86906188179435,93.62281813515804,51005400
2015-01-16,93.05973815917969,93.17972933554456,91.71211732080508,91.85979822693501,35362200
2015-01-20,93.79817962646484,94.03816201964493,92.57054975753148,93.62280191886003,30964100
2015-01-21,94.27816772460938,94.72122467843532,93.1889933820283,93.5212843368599,40128800
2015-01-22,96.02269744873047,96.1242311933321,93.81665889266222,94.64738632933373,40887200
2015-01-23,96.23497772216797,96.53034663518862,95.73654136104241,96.01344575578969,34783000
2015-01-26,96.12419891357422,96.29957660301959,95.63499487685758,96.12419891357422,19960900
2015-01-27,93.63204956054688,94.66583737399496,93.31821608707062,94.61045789603206,45253200
2015-01-28,93.15206146240234,95.23810844733067,93.13360398561122,95.13657471960293,43591700
2015-01-29,94.0473861694336,94.22276386191677,92.26594063900569,93.07820329496806,46539700
2015-01-30,93.31819915771484,94.68428471756545,93.18897570447695,93.96432346605434,42927600
2015-02-02,94.1304702758789,94.21353947895689,92.07211316865023,93.53050021020955,43624700
2015-02-03,95.03502655029297,95.0996382724694,93.85355103498125,94.47197852469137,30750400
2015-02-04,94.95196533203125,95.5796251325455,94.43506446903999,94.64736416954267,34073200
2015-02-05,95.77344512939453,95.83805684675475,94.95195027632218,95.19193263100355,23605500
2015-02-06,95.19194030761719,96.15189093020354,94.85042422066456,95.92113377214382,34169300
2015-02-09,94.88735961914062,95.33964174104582,94.6566024284736,94.82274788743989,22604700
2015-02-10,96.36418914794922,96.49341259112451,95.26578283880978,95.41347079795267,23686500
2015-02-11,96.71495056152344,96.93647548803382,96.29035818481586,96.47496111654944,20303600
2015-02-12,97.84101867675781,97.87794066093893,97.19490155895934,97.34258245353539,22520300
2015-02-13,98.6810073852539,98.69946486177176,97.93334930649645,98.11795928242753,29030200
2015-02-17,98.7732925415039,98.8379042618727,98.43176942404072,98.68099108985557,17675300
2015-02-18,98.9117660522461,98.96714552477806,98.52408861807046,98.6533120820788,15149600
2015-02-19,99.40095520019531,99.46556692246763,98.81944265759488,98.84713238969022,19828100
2015-02-20,100.0655517578125,100.12093123020435,99.02252474676209,99.33635818866728,28336700
2015-02-23,100.16706848144531,100.19476525703737,99.78863038748604,100.01015529717317,17868000
2015-02-24,100.24093627929688,100.36093454225367,99.73327461390413,100.03786879627914,19745000
2015-02-25,99.99168395996094,100.48088796201816,99.77015203883587,100.0932176632727,19472300
2015-02-26,100.49935913085938,100.55474563976342,99.81631988634187,100.09323130441243,22255500
2015-02-27,100.0562973022461,100.52704383959991,99.89938413717783,100.4624250799434,27757600
2015-03-02,100.96086120605469,100.99778319345715,100.23166779969154,100.25013231446728,22988600
2015-03-03,100.49012756347656,100.75780670612068,99.8532355674561,100.65627299538845,20788900
2015-03-04,100.10244750976562,100.30551492578437,99.55786402330563,100.15783401368391,21007400
2015-03-05,100.27783966064453,100.58244082861337,99.86247955315996,100.36091590743162,15381000
2015-03-06,99.14250183105469,100.34243474370462,98.89328017418686,100.14859958955691,30990400
2015-03-09,99.42864990234375,99.67786454580866,98.93944583180712,99.3455736597555,26237100
2015-03-10,97.58258819580078,98.74560624504319,97.58258819580078,98.71790947065084,34234500
2015-03-11,97.0195541381836,97.85028143584718,96.98263214249292,97.73028318931485,25459700
2015-03-12,97.65644836425781,97.76720731158838,96.88110052218994,96.94571225551637,21473200
2015-03-13,97.23184967041016,97.9518180443274,96.62265432897351,97.56414059924863,42021100
2015-03-16,98.48714447021484,98.52406645764839,97.49027897810528,97.59181268301026,25674100
2015-03-17,98.64407348632812,98.80098666532137,97.98872399569488,98.21948115614953,19603800
2015-03-18,99.61324310302734,100.0655321795705,97.86871964250157,98.37638818060134,40622200
2015-03-19,99.76093292236328,100.03783727747405,99.56709776114094,99.7147786754368,31314000
2015-03-20,100.4067153930664,100.90629817061354,100.38821546427465,100.58249647915174,31761400
2015-03-23,100.2124252319336,100.62874064605258,100.17541831938017,100.3511993894222,17268500
2015-03-24,99.85160064697266,100.66573141756722,99.8331007228357,100.2031556723405,22445300
2015-03-25,97.56649780273438,100.10141149395143,97.52949088759323,100.0088977352722,41581400
2015-03-26,97.23342895507812,97.7885184874626,96.43779803726672,96.76159967629546,47846300
2015-03-27,97.62198638916016,97.8532742717768,97.06689688254941,97.21492451543016,33878400
2015-03-30,98.74144744873047,98.82470771659243,98.21411124389542,98.21411124389542,30570200
2015-03-31,97.69598388671875,98.66739565478498,97.66823047477598,98.46386122274482,30488100
2015-04-01,97.18717193603516,97.7145080306098,96.55806860756486,97.69600104716727,32970500
2015-04-02,97.2519302368164,97.56647836533028,96.93737504995657,97.27968365305634,19164200
2015-04-06,98.04755401611328,98.3158417259245,96.53029914073022,96.67832676109752,24451100
2015-04-07,97.88105010986328,98.71368097129401,97.88105010986328,97.99206379360224,19379400
