Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2015-01-02,39.998695373535156,40.563261964442404,39.81050868530458,39.91315626644015,27913900
2015-01-05,39.63087844848633,39.973038173178736,39.56244454568299,39.66509213677991,39673900
2015-01-06,39.04921340942383,39.990156974160506,38.955118400328374,39.673658249746744,36447900
2015-01-07,39.54533004760742,39.74207259354287,38.91233285861642,39.331479028576595,29114100
2015-01-08,40.70868682861328,40.84555137284614,39.96448607329138,39.990147155613755,29645200
2015-01-09,40.366512298583984,40.905417715076226,40.118447626452685,40.72578366394788,23944200
2015-01-12,39.861839294433594,40.66592142925426,39.656544088642946,40.56327056325048,23651900
2015-01-13,39.65654373168945,40.98241973944024,39.39992309520679,40.17834087496565,35270600
2015-01-14,39.31437683105469,39.553892229515114,39.023539268223395,39.31437683105469,29719600
2015-01-15,38.903770446777344,39.67363529103764,38.84389243256899,39.53677079240326,32750800
2015-01-16,39.553890228271484,39.58810391508497,38.63860476496695,38.75836408969195,35695300
2015-01-20,39.68220138549805,39.904608310833325,38.980770183640296,39.60521487489863,36161900
2015-01-21,39.280155181884766,39.46834513036057,38.903778548040876,39.297263655665084,39081100
2015-01-22,40.31521224975586,40.323764858404644,39.41703823862019,39.67365891850052,35898000
2015-01-23,40.35798263549805,40.53761678873666,40.03292802741694,40.51195569916231,26211600
2015-01-26,40.21254348754883,40.31519432434634,39.5538852318562,40.203990882702804,42525500
2015-01-27,36.491546630859375,36.95346572744062,36.021074927204424,36.73961465640579,169164000
2015-01-28,35.23410415649414,36.60275308036907,35.20844307007622,36.559983515302996,84507100
2015-01-29,35.93553161621094,36.0296266071423,34.891940635328965,35.011696709929495,63585300
2015-01-30,34.55833435058594,35.56771166592927,34.5155615259342,35.54204731851655,78004900
2015-02-02,35.31108093261719,35.38806743373048,34.41290726170065,34.72085326615381,50352500
2015-02-03,35.58481979370117,35.86710479659553,35.11434805198589,35.61048414321525,52082400
2015-02-04,35.790103912353516,36.106602482413784,35.37951037908705,35.87564300811877,41614800
2015-02-05,36.3119010925293,36.47442668067478,35.80721259311112,36.115158560635074,36548200
2015-02-06,36.2776985168457,36.60275308498442,36.05529482060888,36.508658083962004,34616600
2015-02-09,36.23491668701172,36.5599711451263,36.10660477211957,36.132269112962526,31381100
2015-02-10,36.44021987915039,36.585640299003,36.08095165911735,36.559979215603,29670700
2015-02-11,36.25202178955078,36.482981257020015,36.106601415318785,36.482981257020015,38262500
2015-02-12,36.859375,36.859375,36.36323889148696,36.491550854201364,33268800
2015-02-13,37.52657699584961,37.52657699584961,36.910688262064994,37.10743081371499,40264900
2015-02-17,37.54380798339844,37.905632901841315,37.20782347670593,37.87978920376107,33695700
2015-02-18,37.5007438659668,37.647199207663675,37.380135517705256,37.586895033532905,27111700
2015-02-19,37.47490310668945,37.50074681582668,37.08723103797469,37.19922592145479,27603400
2015-02-20,37.785037994384766,37.80226822799145,37.29398783875304,37.48351383576444,29721100
2015-02-23,38.03486633300781,38.06932350925249,37.60412040980877,37.647194344862555,32518800
2015-02-24,37.9831657409668,38.16407819284639,37.836710456352556,38.03485642135942,25271700
2015-02-25,37.89703369140625,37.983181574976605,37.73334811175903,37.862573223445665,29759800
2015-02-26,37.957332611083984,38.10378465014007,37.810877285697245,37.89702844366904,28957300
2015-02-27,37.776424407958984,38.07794859190992,37.612742104441374,38.017644412386,33807700
2015-03-02,37.80227279663086,38.06933323398271,37.51797883725852,37.621356965061445,31924000
2015-03-03,37.285369873046875,37.75919306608042,37.121687588573145,37.52658984940875,31748600
2015-03-04,37.095848083496094,37.225069916506015,36.940779254819155,37.052770852828154,25748700
2015-03-05,37.138912200927734,37.25090705563435,36.889078789016985,37.10445174004409,23193500
2015-03-06,36.49279022216797,37.13890901990797,36.31187774752001,37.044144403759944,36248800
2015-03-09,36.9149284362793,37.156148414980315,36.34634388545632,36.34634388545632,32108000
2015-03-10,36.208499908447266,36.79431460515931,36.208499908447266,36.48417702615523,39159700
2015-03-11,36.16541290283203,36.501394063200976,36.044804618220546,36.449706676269926,32215300
2015-03-12,35.338382720947266,35.88112330142545,35.200544208513215,35.60544627655734,59992500
2015-03-13,35.64853286743164,35.72606726363241,34.985183763565225,35.062718159765986,58007700
2015-03-16,35.803611755371094,35.872529412354176,35.56239174010166,35.72607733730796,35273500
2015-03-17,35.92420959472656,36.03620445163459,35.45038975041944,35.63991571634399,31673400
2015-03-18,36.6134147644043,36.897708738837665,35.60547057068222,35.69161846735994,44194800
2015-03-19,36.432498931884766,36.690945884998015,36.37219475236938,36.40665193614152,33879100
2015-03-20,36.94076156616211,37.02690941358449,36.604780360353224,36.665084510814836,71904500
2015-03-23,36.92353057861328,37.156133705456654,36.854609673031696,36.94076080500868,26246100
2015-03-24,36.9579963684082,37.190596242511035,36.82877129494651,36.8546149951068,25513300
2015-03-25,35.71744918823242,36.98384318404819,35.7002189578974,36.975226425715476,43469900
2015-03-26,35.502079010009766,35.84667707095047,35.25224558014429,35.51069576901515,37495600
2015-03-27,35.29532241821289,35.69160788354846,35.17471408409603,35.42454422491068,34401400
2015-03-30,35.28670120239258,35.78636799357241,35.243627272267126,35.40730952127593,35049700
2015-03-31,35.02825164794922,35.3470026500193,34.92487356631324,35.1316297295852,34887200
2015-04-01,35.079952239990234,35.11440941938108,34.72674068216966,34.976570842825026,36865300
2015-04-02,34.709503173828125,35.09717511611027,34.563047868374774,35.028254199113356,37487500
2015-04-06,35.79498291015625,35.99312562579678,34.614740088153816,34.75257864191811,39223700
2015-04-07,35.77776336669922,36.10513126204569,35.58823735261975,35.84668430733272,28809400
2015-04-08,35.68299102783203,35.91559422285378,35.35562648935456,35.71745149072354,24753400
2015-04-09,35.73467254638672,35.85528084920714,35.53652986513463,35.53652986513463,25723900
2015-04-10,35.941436767578125,36.13957947520002,35.674373142698066,35.8639023788278,28022000
2015-04-13,35.97587966918945,36.23432972005699,35.65712876913611,35.665745523540444,30276700
2015-04-14,35.881134033203125,36.20849854419041,35.6571443295483,36.010355828699055,24244400
2015-04-15,36.406639099121094,36.57893810255421,35.906975604128206,35.97589323370337,27343600
2015-04-16,36.32049560546875,36.47556439856129,36.02758825033067,36.13958310897097,22509700
2015-04-17,35.85527801513672,35.95865936909399,35.45899268395571,35.898351936120825,42387600
2015-04-20,36.966617584228516,37.190604033980016,35.90698293337058,35.95005687143847,46057700
2015-04-21,36.7339973449707,37.17335985403226,36.639232753356275,37.04413481340727,26013800
2015-04-22,37.03553771972656,37.15614605826172,36.65647918566665,36.7598572920781,25064300
2015-04-23,37.33705139160156,37.56965455107977,36.87184507264514,36.94937945913787,46309500
2015-04-24,41.23961639404297,41.47221960174794,39.327106607909,39.33572008093624,130933700
2015-04-27,41.3774528503418,41.463604007861534,40.679646549250414,40.68826002183707,59248200
2015-04-28,42.3509407043457,42.39401464109481,41.093163347819626,41.162080989352056,60730800
2015-04-29,42.2647819519043,42.48015486654364,41.7823454400334,41.97187465654159,47804600
2015-04-30,41.902957916259766,42.67830180064927,41.868497457769074,41.9546486039958,64725500
