,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Mid,ATR,OBV,Daily_Return
2015-02-23,0.07225524694472374,0.06486951333805935,0.1205093501892327,0.06788711702148886,0.10686428179131002,0.04525879307821257,0.029898171800535556,0.7062460623685942,0.7227170178044211,0.6945686608285953,0.5298439381937271,0.03151018136878736,0.0396159732183371,0.034860617403361105,0.08764910177252881,0.224982003194433,0.5873725234824162
2015-02-24,0.07492828339140334,0.06412910291172735,0.12043005539623819,0.06713194103264153,0.09876025152885855,0.04823340655643926,0.03054299111368297,0.6919243395635731,0.7296557136546074,0.7026916954882874,0.5303022470419588,0.03329386260699918,0.03876588040616302,0.03534168988357389,0.08097521382993088,0.21743440539304276,0.5542811055642758
2015-02-25,0.07283996474464371,0.06379983750671747,0.12003288327737371,0.06688007632724546,0.12309702620812224,0.05018495573952053,0.0311702994035552,0.6868795343118818,0.7340376565610867,0.7102434946486506,0.5254741858586847,0.03527392591387535,0.03813082792636957,0.03603077874496985,0.07493190073381685,0.20840816380092536,0.5589866708548258
2015-02-26,0.07309041304247421,0.06388201681820072,0.11963576063968684,0.0685583254380121,0.0428003258273732,0.05224824553895102,0.03194640645731883,0.7056808876578493,0.7383789678766811,0.7173285380168635,0.5215291832725433,0.037514609988738234,0.038284105552698566,0.037248597011309115,0.07024323639384601,0.2125557713505853,0.5770719005329832
2015-02-27,0.07451041128290481,0.06412890001663873,0.12082686429401257,0.065621170927606,0.07859814006874463,0.053795717756123684,0.03265248527702225,0.6431030380255637,0.7378266591108069,0.7228638036890234,0.5084305198564799,0.03897979609480651,0.038412404252215704,0.03805903170630098,0.06404350670920213,0.20623317486146212,0.5338989023239359
2015-03-02,0.07375875960653577,0.06626843058202136,0.12193863810030314,0.07107606021413826,0.07897765490684916,0.05566127397768361,0.03376705860451279,0.7070455136362477,0.7421966888232312,0.7283425238570345,0.5079525993596097,0.04084953756722898,0.03964041281168651,0.039627907797754824,0.06167118229636505,0.21257882975771802,0.612567201615517
2015-03-03,0.07693271777337418,0.06585688634122999,0.11820643177978996,0.06553727937843468,0.1310313547136977,0.05652096215995439,0.03430975230833344,0.598363776634295,0.7389107528007068,0.7319355966975435,0.49201517831706026,0.04164632828732784,0.0410499847682918,0.04074171787350256,0.06485250036633224,0.20307051748314675,0.5098004598964413
2015-03-04,0.06999986873017217,0.06437573425795873,0.11606238628169707,0.06847447190041722,0.11575048287863546,0.057612795902206915,0.03495456633513405,0.6345082050573907,0.7385015870626339,0.7347116959751196,0.48511014816471393,0.042902850610598064,0.04189011912414975,0.041803522872430166,0.06872951980295748,0.21165040080385733,0.5889298505798097
2015-03-05,0.0754292757700552,0.06840780666149382,0.12384445195145033,0.07065641241039955,0.07098933038772223,0.05882496449465768,0.03563439712213823,0.660532072967946,0.7395634903794407,0.7371878454091343,0.4825749832487912,0.04354818344919675,0.04433315592018838,0.043359407509920844,0.06479162493799796,0.2175107043499779,0.5817382401109338
2015-03-06,0.0740092626804163,0.0642112037789101,0.11383898735222742,0.058655853640226185,0.16452276780479977,0.05816298652577945,0.0356518962511333,0.4607032641465294,0.7269782658373365,0.7361434138076522,0.4528191633461104,0.043536207703268825,0.04519934263445957,0.043788461171975324,0.07544183878356843,0.20596753451262403,0.4495887967113976
2015-03-09,0.06674244606344637,0.058122130196162525,0.11304506732893982,0.062348450220514606,0.13353522699924097,0.05759558017595223,0.03591741226268963,0.5097515495555809,0.7202069476861825,0.7336801172632111,0.4408269696476169,0.043183767875918044,0.047342280001113846,0.04468558015589286,0.07271659404600468,0.21562797603425393,0.5964222839809531
2015-03-10,0.06331771256916863,0.05499516426293516,0.11129797693503463,0.05563476956907221,0.16466161469678922,0.0564177573662582,0.03584155186668869,0.41902149033618064,0.7072176056834638,0.7285869834351477,0.4185996827890479,0.04096437262730579,0.05139454459305137,0.045591362072167296,0.07249379520166642,0.20407637019429054,0.4979621812214097
2015-03-11,0.06507184212708583,0.05474836073671019,0.1109803811629484,0.055299127349234145,0.09062845188800918,0.05523135200495466,0.03590282194593819,0.4147111921435057,0.6961547667033967,0.7218530901611766,0.4047320450088644,0.04026483178989293,0.0528712878439791,0.04597707947890417,0.06767166041240934,0.19702284094573216,0.5581413348100577
2015-03-12,0.0643200773209317,0.05836893527162834,0.11344202901421852,0.06318759378168626,0.0913859388209739,0.05468114969914317,0.036535966362510996,0.5210148647658331,0.6953023457818197,0.716261062820289,0.4143830533836922,0.03953594572503005,0.05512829881973902,0.04673984350782723,0.06919352660369711,0.2041223932751937,0.636701521212451
