,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Mid,ATR,OBV,Daily_Return
2015-02-23,0.05090376753450554,0.049777564090664694,0.07449416442364032,0.053557554620136005,0.13622331124112175,0.045508873017419016,0.041907589523240474,0.4448119263268007,0.7009666331239135,0.670577066354084,0.5789865216993015,0.038622943844344615,0.055118797497157535,0.04106818398424861,0.08523398149225575,0.09954219551465546,0.5811348176955006
2015-02-24,0.05321092805854932,0.05242435110104382,0.07581186539839524,0.05820208590115383,0.15090964604144375,0.04705264552841126,0.041384270727069516,0.5049002742591289,0.7040026219730422,0.6724513494947523,0.582503282511586,0.035313588289653475,0.056986952314313055,0.04031683337541325,0.08390713248118245,0.10550156066956064,0.640260904766686
2015-02-25,0.05848467394092516,0.050935568155065614,0.07531777618630409,0.05687508326576485,0.11298485413897433,0.04645227333222779,0.04104121152645801,0.48780043471975315,0.7056845865163577,0.6743571905676047,0.5827507802472425,0.03441866935451787,0.05731213139612068,0.0400232068813412,0.08138446885031095,0.10068878134253015,0.5870826692699794
2015-02-26,0.05634228045361145,0.0560637127920236,0.07910629288717552,0.06367605448646962,0.17502397863357258,0.04660663507325202,0.04094236487751457,0.5712228095962864,0.7114610058902335,0.6772776246798169,0.5907078757372054,0.03573522843698218,0.056902183288576214,0.0404895622732544,0.08076270062715346,0.10737719867179916,0.6592045449818476
2015-02-27,0.06425329023469573,0.0744263926377623,0.08734266499532672,0.07761022181558619,0.39038911693863015,0.04854500214061841,0.04137265599066875,0.7015748499222394,0.7249206711559838,0.6828662426329268,0.6116335008727716,0.04064457215669004,0.053975092146658965,0.04152592417643053,0.0935218141296523,0.12057678199596379,0.7213248218392471
2015-03-02,0.07710745865658797,0.06847059326589988,0.09739002220402104,0.07595099429249019,0.16219579518083438,0.050620542136426194,0.04184944934760482,0.6782008321376272,0.7343194488970212,0.6896081718625457,0.620678514588441,0.04370227474075217,0.05435656209091022,0.04327908631532562,0.08429033670170513,0.11427620102930719,0.5845366258423979
2015-03-03,0.07397627359754444,0.06615470578589366,0.09343681053629393,0.07180411657118857,0.10855921565966689,0.05257598853349277,0.042093664991999735,0.6207502480804448,0.7388458118144632,0.6960954242677786,0.6186811740468584,0.04569601173380189,0.054667809547798485,0.04445362444645218,0.07872893477378018,0.10959722268324769,0.563010812301393
2015-03-04,0.07084487955800478,0.06317695555681913,0.08734216163939257,0.06433953374700785,0.2045770662488782,0.05389676722137238,0.041709907049897854,0.527831289880599,0.7373910406792471,0.7009337085730998,0.6057488986202717,0.04623621871109118,0.055614119200580237,0.04520496816496511,0.07679119913386132,0.10201532249672818,0.5339712545816995
2015-03-05,0.06491215162040587,0.05705637956656473,0.08371847610367578,0.06268092382428736,0.09601785058921133,0.0543942391931842,0.04115170383907296,0.5085314384596391,0.7349629993823042,0.7042176462800183,0.5935587062690687,0.04652971380987492,0.05655339397995385,0.04582678760364489,0.07176552210060697,0.09771550909082095,0.5842728213588997
2015-03-06,0.05766082762878122,0.05027401070873616,0.06856448414583616,0.04808376249207036,0.23414557420731727,0.053622339252327844,0.03983761803680741,0.3649526201322543,0.7235630948842996,0.7040902275739124,0.5668046406726209,0.046764770514792664,0.05585042659534267,0.045593619094784765,0.08237036116869825,0.08923965984154236,0.4703433579249542
2015-03-09,0.04793723616755974,0.0395211521972737,0.06839953914735108,0.045927146095133375,0.10990078551227925,0.05283329155496952,0.038721220893338626,0.34710504663485625,0.7131838227100227,0.7014803400163936,0.5473355127215629,0.04685849987435997,0.055652010412610475,0.04554179008994885,0.07414993317063565,0.08452012161623382,0.579452272279808
