,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Mid,ATR,OBV,Daily_Return
2017-11-20,0.17187353164975752,0.17085188571326956,0.18340160534386077,0.1706991100078938,0.10674438104253414,0.17462916015761684,0.1721167769344313,0.46948070685394155,0.6655626500217952,0.6649648611119169,0.47133927974547063,0.17307606070093806,0.18314135844042637,0.17403159500647633,0.03590702503976323,0.31273412110045595,0.49892943576244775
2017-11-21,0.17370834565345186,0.17381208368565662,0.18560957177128448,0.17618240061957954,0.098243266125495,0.1744645301660603,0.17266109987802467,0.592019157363725,0.6657277409117052,0.6612780791355786,0.4814258307861201,0.17264673625195537,0.18481728153260205,0.1746394062561403,0.03790918810290096,0.31743273518941384,0.5444150972617193
2017-11-22,0.17756154231569296,0.17443335003399005,0.18705738813437847,0.17387935982361838,0.04950721278900629,0.17392374591436946,0.1729844116916737,0.5286949889106398,0.6631769296288041,0.6577174677397586,0.4827362747033363,0.1724549929904054,0.18559632642772692,0.1749259646466401,0.03625723555300589,0.31447260467470073,0.4739682091018248
2017-11-23,0.17756154231569296,0.17443335003399005,0.18705738813437847,0.17387935982361838,0.04950721278900629,0.17392374591436946,0.1729844116916737,0.5286949889106398,0.6631769296288041,0.6577174677397586,0.4827362747033363,0.1724549929904054,0.18559632642772692,0.1749259646466401,0.03625723555300589,0.31447260467470073,0.49460670735994955
2017-11-24,0.1768642428880068,0.17626063429966868,0.18865002896436292,0.17808322574908628,0.02865734610982698,0.1739343032646937,0.17349370721083648,0.6107596571765677,0.6648903096095187,0.6552795121449307,0.494396500561804,0.17275711271659133,0.18618193420817816,0.1753706056690653,0.037023660792664476,0.31668899111771637,0.5324934512905077
2017-11-27,0.17939636357027502,0.17764937944618867,0.19143720734950517,0.17958198205977152,0.10158903729514804,0.17419438056584632,0.17398552436841422,0.6372550549924649,0.667279785291206,0.6539016767507475,0.5054072136990955,0.1731562593375977,0.18685689341558734,0.1759092516119641,0.03343713183672184,0.32150695357043,0.5079753081392016
2017-11-28,0.18159823274190792,0.18159643425332037,0.19379002279972804,0.1831644769114771,0.10262541031599179,0.174998245244718,0.17464572162768807,0.6957973312481269,0.6722093787170654,0.6539805611120271,0.5205371238159614,0.17437852760920253,0.18692393868512067,0.17657025520431266,0.03379973036294487,0.32636188490655094,0.5264452500927882
2017-11-29,0.18534147231577355,0.18159652014537694,0.17330258152573672,0.17037008320166605,0.2624492269024483,0.17428198920750468,0.174961295693397,0.4099403542461047,0.6630583039631981,0.6518510300798216,0.49759988672637834,0.17434807639655353,0.18698395032777523,0.17658427442299943,0.06731146164449997,0.31580581322592366,0.38188268842685025
2017-11-30,0.17389177425419247,0.1778321199079119,0.18463216701819515,0.18034967211493405,0.34462259089175,0.17522671037776985,0.17558743918559758,0.5632834334347727,0.6652498459500931,0.6506725085354316,0.5074773446361607,0.17492564151759393,0.18703680665172465,0.17690708816305398,0.07427444980561318,0.32929312438442804,0.5853322465666275
2017-12-01,0.18079095574207912,0.1772840200566206,0.18365493100826327,0.17355042112597038,0.2338143219407105,0.17511864574705446,0.17607764233440246,0.4546875390246025,0.6598954077483672,0.6484467439110696,0.4966003769757266,0.1749288414786615,0.1870130442346322,0.1768969870122757,0.08134548078180909,0.31975850004140804,0.4342927442966829
