,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Mid,ATR,OBV,Daily_Return
2015-02-23,0.09444795587423804,0.09581127480597368,0.1098842252509078,0.0970227415213129,0.04845062507394408,0.09446500379342865,0.10135203313688906,0.42562679887493315,0.46009108796428655,0.3993234421299338,0.5414574361603858,0.08938770247280481,0.10580758963846204,0.09475399201037288,0.058129934857146195,0.17873762517735664,0.4506823560624045
2015-02-24,0.0977291321785222,0.09724060939557494,0.11201435710665364,0.0976806361575307,0.03680854070539364,0.09474126656233234,0.10046963795613323,0.4368617472671006,0.46436745842315447,0.40233372341651846,0.5459499811494398,0.08245875757307486,0.11061986148828018,0.0934654182419305,0.05433484446074578,0.18337806992696767,0.4273589288271727
2015-02-25,0.09886266182444492,0.09759804099212438,0.11337533340938388,0.09744142399148131,0.03248363371061245,0.09478423923587825,0.09964897104587828,0.4336206712844566,0.4682692363179813,0.40563893891481906,0.5487317768690293,0.0816610548838268,0.11081677501858012,0.09314011630116964,0.04922448657430677,0.17911330265823933,0.4188955674868781
2015-02-26,0.09719233475875733,0.09735990551266899,0.11130442888322212,0.09570692165908629,0.048822810269353624,0.09449570663368628,0.0986851273785126,0.40946274794610316,0.47005041997722763,0.40869259253176754,0.5463590654745603,0.08165852577841537,0.1108322451540027,0.09314644137440636,0.0473720427534685,0.17342925384271887,0.40479456967832667
2015-02-27,0.09480566686428082,0.0950963280080313,0.10941061659277873,0.09546734241554428,0.046526435829685416,0.09394315597851316,0.09777873700045675,0.40603460611414977,0.47193207872460485,0.41156809513843795,0.544678759500734,0.08156715755659094,0.11058576944161846,0.0929758711409821,0.045091945102231676,0.16794467663796345,0.4188833592189254
2015-03-02,0.09546215392000257,0.09527528241063837,0.11100847448337026,0.09714240878391972,0.0428308751035217,0.09364233470500843,0.09696012528521475,0.4418159031208565,0.4761536036473952,0.414838995217919,0.548408116603804,0.08095606225334084,0.11195336798752986,0.09332959391643986,0.040735134190222747,0.17310824371562727,0.437006570821151
2015-03-03,0.09677449069964561,0.09545379308637753,0.10923318901466017,0.09564690448903662,0.03346791155630923,0.09343973489122542,0.09579174307989807,0.4177225894469566,0.4783803781494638,0.4179676346062018,0.5470663252275545,0.08094535228235422,0.11199030897654283,0.09334222145029186,0.039769016449760844,0.16875797841838494,0.407039964350104
2015-03-04,0.09492532391632436,0.09426282517454415,0.10728073438755126,0.0908021851511342,0.0439383930801488,0.09226717147548841,0.09446236108885603,0.34680965829307675,0.4750260921981698,0.419699420078949,0.5338913116524208,0.08121498262558391,0.11068208921362577,0.09283690527630722,0.04008504122850044,0.16349820821681726,0.375305619150545
2015-03-05,0.09241935107773946,0.09140370815910753,0.10657033482145051,0.09247663972368853,0.03197752757292529,0.09191107001910032,0.09315355628525551,0.385430587071276,0.4751093924663549,0.42110399858527914,0.5308051219109753,0.08118895448104013,0.10997058062762799,0.09247053881512518,0.03701904566650509,0.1677190132271445,0.4371473427531141
2015-03-06,0.09074909591494162,0.0890811449793864,0.09639302452742665,0.08069357456850423,0.07654526692169156,0.09055430839984219,0.0912311314787046,0.24929415532758503,0.4618413104566673,0.41917742546563436,0.4993859681935134,0.08242707709239472,0.10607107684038242,0.09119459904128363,0.04900942674498247,0.1596268888873188,0.3089512024147636
2015-03-09,0.08150199821914533,0.08217226258629656,0.09822728649555823,0.08326547243102728,0.04358263990219663,0.08914229171506677,0.08973138227010297,0.30360980577780183,0.45537755363171994,0.4161501961067869,0.4890046672344278,0.08319454587992725,0.1036438521141243,0.09039870422185042,0.04418596168038459,0.16485575704686098,0.4462235700655082
2015-03-10,0.07959316726658877,0.0802070560451032,0.0914819294674532,0.07399459386622687,0.06292887565563748,0.08671120697781781,0.08800635932859086,0.2211821852122462,0.4401998375045848,0.41023916564699503,0.4618048876222829,0.08569609453352234,0.09873054403712977,0.08929016729925315,0.049038706991038,0.15794640301301333,0.33123625520639305
2015-03-11,0.07398508390552777,0.07365544218887371,0.08716219706877149,0.07309721175584022,0.06609368221792797,0.08421256908472657,0.08691212434580736,0.21422579252491558,0.4283505713796412,0.40278628084681345,0.44726224172382056,0.08718213097514804,0.09459131726180015,0.08802686313519986,0.04813271422107614,0.1507621421295532,0.41228145315401116
2015-03-12,0.07434313837882883,0.07568057958845847,0.09130437414495496,0.07728428117585329,0.04049670702370154,0.08232170865528904,0.08625558993978372,0.29913811933441264,0.42530564803240195,0.39612396719008125,0.45471884504590887,0.08725139386286118,0.09225460177162126,0.08690568575725283,0.045051968649917826,0.15572295470053243,0.46260679676035715
2015-03-13,0.07666968370364075,0.07663331498403608,0.08917400493871774,0.07572897383945776,0.044944854149413044,0.08029580470758152,0.0854316860699515,0.28422464965340305,0.42234750456270537,0.3901140605132219,0.46087229511018524,0.08683176998089825,0.09002660550327679,0.08557921323538181,0.045923819255246204,0.15037575955328064,0.40588223406892254
