,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Mid,ATR,OBV,Daily_Return
2015-02-23,0.03556680405027088,0.03652590517566745,0.0358052010012974,0.03792326323014221,0.41666505485617183,0.030601012496590127,0.019959701186469947,0.8806257918994811,0.49478745809656244,0.4745353819851721,0.5504609658237102,0.03207672755375597,0.02224886432132063,0.02501648555428232,0.04048813142426792,0.6745362052552274,0.6265681209774943
2015-02-24,0.038314759314155775,0.03708695255676098,0.037228856620339465,0.03714462918078876,0.4055012024639121,0.03179828508805044,0.02065351131988935,0.8310672764882887,0.49647919800447404,0.47737855800346485,0.5476380109332737,0.03306946265219814,0.023162265765048498,0.02597426064689111,0.040406123895409984,0.6471670203696194,0.49266955486782277
2015-02-25,0.037016044903202955,0.03521679612772691,0.034381513710883854,0.033973790912834576,0.4405631159680334,0.032449330915410204,0.02132607334786092,0.6551648605977518,0.4930527087641715,0.4788955840571121,0.532250360304316,0.03259283434098871,0.025731753698120932,0.02695973771781536,0.04416439558851437,0.6176299056659356,0.4148578795162358
2015-02-26,0.03440927757232107,0.034534216695947806,0.032929605462821046,0.03550294808888928,0.5465481013538409,0.03298209344319643,0.022020993510673117,0.6908621952012464,0.49143737333595705,0.47975209289850207,0.5245862134373791,0.032942528856774414,0.026941073023236242,0.027723584271995547,0.048232927578858165,0.6537202283130247,0.5687283422233587
2015-02-27,0.03554796794423269,0.03425368307383021,0.034466385606461536,0.03366423381766939,0.359379658099028,0.03317442675292241,0.022663991429393335,0.6033901233109397,0.487116157219897,0.47948198251290786,0.5115137679984239,0.033190717520371685,0.027695344477047412,0.0282157293225508,0.04735654878080625,0.6292028065313492,0.45729940655815265
2015-03-02,0.03484216008342332,0.03398250793290451,0.03452295551590266,0.03425523708534754,0.2703878975144284,0.033367721441359036,0.02342817840558528,0.6190816272757085,0.48371332515354776,0.4785136094783926,0.5034116513635843,0.03322692808239967,0.0289215993977463,0.028823857021457525,0.04569870674241494,0.6482177365191377,0.5375260269771871
2015-03-03,0.034569245953398386,0.033271853489634906,0.03432494974465791,0.034508524200066754,0.20465544153883408,0.03351485514858854,0.02422930251708634,0.6260148017898349,0.4806533321395666,0.47706241983366426,0.497809409148238,0.03329348072332046,0.02999286201710731,0.029373372419583335,0.04283295143835013,0.6631683318177177,0.5262054447166409
2015-03-04,0.03470099100228807,0.03330924427708333,0.034541803366534396,0.03373926045826403,0.16533259376541043,0.03349754210785501,0.02491122346957529,0.5868429992497167,0.47663883577638166,0.47501395905546506,0.490879122395135,0.033120189913694656,0.0312392431190487,0.029881665380196487,0.03971365312184982,0.650649126186722,0.4922735560499335
2015-03-05,0.03421163010071539,0.03255184571854636,0.032128180506301285,0.03174109853073338,0.3242275897731823,0.03330136163849806,0.0254935649352422,0.49297800353366517,0.47041042086671253,0.47199823696807913,0.47965574684224044,0.03277866235912462,0.0323584763795193,0.030240928992216268,0.041037415810109515,0.6283052086287015,0.45109266485015415
2015-03-06,0.03404224452088975,0.0331316005655123,0.03259960751365358,0.03191935098233435,0.42860897024491257,0.03302248039538068,0.02598669621304922,0.4994126063790191,0.4651959416582156,0.46843286274920254,0.473277995311628,0.03243673495267001,0.03341073255961394,0.0305678019272681,0.04255600084175443,0.6571031808734396,0.523837212313858
