,Close,High,Low,Open,Volume
2015-04-02,0.3144879331056678,0.3132780363606096,0.3164894980640802,0.3136529478193313,0.02601808677587978
2015-04-03,0.3144879331056678,0.3132780363606096,0.3164894980640802,0.3136529478193313,0.02601808677587978
2015-04-06,0.32515960742103645,0.3253808121213193,0.32481059185544325,0.32346723023713253,0.029433348763167104
2015-04-07,0.32952533086748215,0.32828546487999366,0.32872641455198115,0.32641149184866747,0.02650638456414483
2015-04-08,0.31303270960234186,0.3234443967220383,0.3169790339618691,0.3283743718031006,0.016060198931954435
2015-04-09,0.31303270960234186,0.31521448438265487,0.31795791839820275,0.31512517023525777,0.02784144152281169
2015-04-10,0.3217640506222974,0.31908728269347364,0.3253000618780303,0.3205228613838338,0.013243313425084396
2015-04-13,0.31788343696793897,0.3210237903760219,0.3233421209965478,0.32493930726315434,0.02470561006175697
2015-04-14,0.3217640506222974,0.3219920224855657,0.32627894620304077,0.32199503632227366,0.02730798324545855
2015-04-15,0.3387418875524608,0.3389359309507556,0.33264226195659063,0.328374328282377,0.15136949183159654
2015-04-16,0.3479583383645035,0.3481341060267057,0.34634768675604666,0.34211436428416764,0.0390412428166597
2015-04-17,0.3460180050690903,0.3471657937065683,0.35026343874971655,0.3489842611245284,0.02516286001377395
2015-04-20,0.34213749728766774,0.34135661927930694,0.345858253334385,0.34113296993978504,0.018848859133144415
2015-04-21,0.33583133467287307,0.33699951764972247,0.3414528626087492,0.3396608038841369,0.027389836631930724
2015-04-22,0.3387418875524608,0.3365154066414704,0.34243175934844694,0.3396608163311693,0.01207478576992989
2015-04-23,0.34941361480429733,0.34910235882572505,0.3492845328008759,0.34358654547019174,0.02040125094554774
2015-04-24,0.34892855794867805,0.34571362099950453,0.35271089505563336,0.3499658172052156,0.010319171756630127
2015-04-27,0.34892855794867805,0.3481341454635486,0.35466875731500014,0.3509472672889432,0.014070314881510169
2015-04-28,0.35038383438847187,0.35007064496087603,0.35564774120450127,0.35143799843930645,0.01356225937926908
2015-04-29,0.35620472840177553,0.3568481847913709,0.357605694256827,0.3524194459393951,0.04061621487360708
2015-04-30,0.36299578906278585,0.3587845697543447,0.36103191475615304,0.35830785008935795,0.023469341672970316
2015-05-01,0.36202578122448303,0.3578164951173366,0.36201106480191036,0.3597801985908575,0.047429803664773694
2015-05-04,0.36154067143239577,0.35733235213689873,0.36494788539114986,0.36027090388467076,0.04968218305804252
2015-05-05,0.3688166830760895,0.36846675694949005,0.3762056937074866,0.37106641700819953,0.03613685886218148
2015-05-06,0.3688166830760895,0.3776649150102567,0.3757162048615649,0.3705756920255203,0.06992537229178193
2015-05-07,0.3547495578349176,0.3641098579632852,0.36103203061436384,0.3700850870505541,0.0189815180698407
2015-05-08,0.3596002322640467,0.35733227358804476,0.3576056597676023,0.3558543929008757,0.03885495579917131
2015-05-11,0.35571967154615636,0.35636409482499165,0.3590741010312548,0.3612522497534747,0.032721596874894156
2015-05-12,0.36493612235819906,0.36604630040069785,0.36592677547031416,0.36027081583124587,0.025577772007270842
2015-05-13,0.3659063419423735,0.36895098769965284,0.37326896169200285,0.3745015071453881,0.025738656249647184
2015-05-14,0.37124191441771826,0.3689507537220209,0.37424770472074553,0.3730290953653025,0.05608085985571224
2015-05-15,0.37075722811737444,0.3670145715202249,0.3688637321385252,0.3656687212673526,0.04798019712553487
2015-05-18,0.3683316791569381,0.36556219559906744,0.37277945175204075,0.3700850541986752,0.04060210222076705
2015-05-19,0.34941361480429733,0.35491165425298654,0.3541793283035406,0.3607614533000668,0.03184661239881228
2015-05-20,0.34747322857241614,0.3471658396204226,0.35417930232375006,0.3514379325015172,0.06255009991758212
2015-05-21,0.35814500876072086,0.3568481045076599,0.3615214316452965,0.3553636218964442,0.018058550574102716
2015-05-22,0.3484433952201229,0.3481340726901868,0.3546686841830059,0.352419368771271,0.031533311505763606
2015-05-25,0.3484433952201229,0.3481340726901868,0.3546686841830059,0.352419368771271,0.031533311505763606
2015-05-26,0.33146566416289536,0.33554719586864923,0.3360686265266446,0.33966085264497714,0.029125692931254443
2015-05-27,0.31982377026335207,0.32344438054389013,0.3257896312316386,0.3254300988542168,0.02984543822609599
2015-05-28,0.32418949370979777,0.320539737722091,0.322363213914013,0.32003222210609295,0.0859573459180563
2015-05-29,0.3348611680251665,0.33264251363085107,0.3301948188677776,0.32493934808937464,0.028583767062197285
2015-06-01,0.3329208347297533,0.33312657135146173,0.3370475040099272,0.33475359491690015,0.04736206293114154
2015-06-02,0.34310745218950256,0.33990411642785123,0.34292118698463414,0.33966075473116963,0.02118309191288542
2015-06-03,0.3319507210185145,0.33796777902079833,0.3380265485919274,0.34064217517189577,0.02133833109412575
2015-06-04,0.32418949370979777,0.3234443854689859,0.32823698725656925,0.3283743604030933,0.027144276472514196
2015-06-05,0.3280701073641562,0.3244126174023625,0.3213843148204437,0.31708795078828744,0.02332539261400201
2015-06-08,0.3285551112833076,0.3258649012519379,0.33313168126438486,0.32837425842141543,0.031442990527587415
2015-06-09,0.34213749728766774,0.3408724959100534,0.3473266267161733,0.3426051450928267,0.025030201077077666
2015-06-10,0.3455330540864069,0.3486183035884656,0.35173195204576113,0.35291010904044895,0.025075361566165764
2015-06-11,0.33777172090475416,0.33893594456313814,0.3434107507435553,0.3445678930416127,0.010841339911711245
2015-06-12,0.32904027401186275,0.33215839248763857,0.3360685941911312,0.3357351133554488,0.09011775597529723
2015-06-15,0.32515960742103645,0.3234443188836764,0.33019478252389745,0.3244485866216209,0.028473688370045047
2015-06-16,0.3275849975720688,0.3248967210662349,0.3301948148946773,0.32641151912850463,0.006833346505142652
2015-06-17,0.3300104935960373,0.33506307986035555,0.32970546490166397,0.33818868497257126,0.010130062208573721
2015-06-18,0.3300104935960373,0.3297379076455069,0.33655812275560193,0.3337722532529569,0.037638445124360695
2015-06-19,0.32224921335085244,0.32005560196977456,0.32530013481627573,0.3219951096974397,0.037076761541327496
2015-06-22,0.32515960742103645,0.3229601955742657,0.3243211030018651,0.32052288029500287,0.01919885292357716
2015-06-23,0.3353462778172538,0.33167428663238296,0.3306843273300891,0.3249393677379995,0.008340577828457882
2015-06-24,0.32952533086748215,0.3331266056666887,0.3355790718231645,0.3337721795566567,0.054562338410124984
2015-06-25,0.3304954975151886,0.32780132804979434,0.3331317073337562,0.3288650095869702,0.015588836327097426
2015-06-26,0.334376217042483,0.3331266836238711,0.3365581276030205,0.335244433245526,0.0060881984351890545
2015-06-29,0.3304954975151886,0.33119009884574535,0.33704752476397615,0.3327907158755399,0.05543732288620686
2015-06-30,0.34892855794867805,0.3471658987430951,0.3394949747031728,0.33426299025049633,0.0352138913664435
2015-07-01,0.33825677776037355,0.3394200345072902,0.342431739557715,0.3435865028100954,0.10021112528648686
2015-07-02,0.3368016071935155,0.3418407516697862,0.3439003066975702,0.34064225396165315,0.04290246463369198
2015-07-03,0.3368016071935155,0.3418407516697862,0.3439003066975702,0.34064225396165315,0.04290246463369198
2015-07-06,0.3086669861558963,0.3142463251335461,0.3145315846024077,0.3170879718491656,0.05560102965915121
2015-07-07,0.30381625879029894,0.30117535299698317,0.2939735981926188,0.3043294840378581,0.11500400799340658
2015-07-08,0.299935486326537,0.3021434553665141,0.30278406830569915,0.30285725676484243,0.11371975658496383
2015-07-09,0.3096371528036027,0.31037341701228915,0.3130631976176881,0.3111994448873129,0.054853059058629604
2015-07-10,0.31351771352149327,0.31376212017493166,0.31551048083198385,0.3126714580523704,0.02209759181691938
2015-07-13,0.3140028762500484,0.3142463163639798,0.3130632025421568,0.3131622563632488,0.05900500152416651
2015-07-14,0.3110923233704608,0.3103734097392383,0.31453156363009216,0.3097272624929386,0.015021507682928209
2015-07-15,0.3013907627663308,0.3035957391868911,0.30767886975771086,0.30678296941484007,0.016356564641595073
2015-07-16,0.29751014911197227,0.3060163705147074,0.30425255575256704,0.3048200842467307,0.013757013988461497
2015-07-17,0.29314442566552656,0.2919770659753035,0.29544193770625216,0.2969686661625255,0.017025504386212503
2015-07-20,0.2800472553261897,0.2832630154023902,0.287120798218803,0.28519153126274455,0.04717013085251713
2015-07-21,0.2834428121249286,0.2842312808203945,0.2880997947633622,0.2832286501919482,0.02002867691057094
2015-07-22,0.27180091822538544,0.276001359769219,0.2787996837592025,0.2773401280256296,0.047957616880990823
2015-07-23,0.2650098575643751,0.27212848132317746,0.27194704211096743,0.27537724398325436,0.17761338105291682
2015-07-24,0.2587038008225163,0.2590574505806561,0.2616679846328006,0.26212806548196266,0.026243889221320267
2015-07-27,0.24366635012423388,0.24840698658532645,0.24992050397787757,0.24986014613185514,0.058488478430221404
2015-07-28,0.2499724068660929,0.2508275352279279,0.25285741486317326,0.248388042376551,0.05143779707134229
2015-07-29,0.2523977440806574,0.25276396125741496,0.2548152564053835,0.2488786998669763,0.02553543404875075
2015-07-30,0.24948729707400563,0.25131163878167917,0.25481530390512575,0.2523137289894263,0.01869926501304009
2015-07-31,0.23881556982216912,0.24889113853168565,0.24502578371280703,0.2532952033934217,0.04156176261388911
2015-08-03,0.22620350927491917,0.23097890241270014,0.2313203332763426,0.2302315999433212,0.07349869599087759
2015-08-04,0.23056923272136487,0.22952658380332447,0.23425722495384005,0.23121300836813496,0.06791855305792963
2015-08-05,0.2276587327782451,0.23194714853810527,0.23083089058896866,0.2326851776222142,0.03048897519560137
2015-08-06,0.22717367592262583,0.22323314667935035,0.22887301514381375,0.22434307334273795,0.04042146026441466
2015-08-07,0.22426322891597394,0.22371727115524453,0.22985194737246573,0.22434307449085344,0.04531290573876915
2015-08-10,0.24027079332549495,0.2392088094026884,0.23376772622483455,0.22777801705883693,0.048733812787192486
2015-08-11,0.2300841758657456,0.22759016992545977,0.23132037174770026,0.2312130420345475,0.021377846522077838
2015-08-12,0.2276587327782451,0.23339947231958458,0.22887298182551086,0.23366658081953595,0.042250460072482586
2015-08-13,0.22426322891597394,0.22129670062968787,0.22740454963612844,0.22483375271290484,0.027361611326250666
2015-08-14,0.21941239567744086,0.22226492248425356,0.22593610479536275,0.22238019617685367,0.015272712903480748
2015-08-17,0.2165019486707892,0.21887610644303968,0.22299926600561826,0.22139874723095476,0.042038770279882134
2015-08-18,0.2126212291434949,0.21113027286252106,0.21516753897163066,0.21158443564545704,0.03687071680986305
2015-08-19,0.2043750508520945,0.2116145193019766,0.2083150041866626,0.21354741324320603,0.03904688787779572
2015-08-20,0.20631527827457186,0.20822566059350012,0.21076231464360318,0.21109374626046373,0.11434635837106116
2015-08-21,0.1941883275194094,0.19805932590451902,0.19852539726033291,0.20127950472806377,0.0681838709313222
2015-08-24,0.1762403768780073,0.18208363859339916,0.17796734441942763,0.17429025061447534,0.0971486796202003
2015-08-25,0.17915087682112707,0.18547241523656666,0.1838410765744446,0.1875395511134561,0.07896593770110531
2015-08-26,0.17478515337468137,0.17482192754719028,0.17698836722786893,0.17674382952341483,0.052095446693687694
2015-08-27,0.20000922153271306,0.19757515409948367,0.18775682768872093,0.1836137774414316,0.0496708929357705
2015-08-28,0.2189272858853537,0.22032845556289005,0.20929383730875195,0.20324232269823994,0.1659027017262597
2015-08-31,0.23687518359028792,0.2377564601270603,0.20978330783958465,0.2106029918159471,0.053419213530082534
2015-09-01,0.21165116836872422,0.22516959988756713,0.2166360790991314,0.22728733595387596,0.060944080024386664
2015-09-02,0.21795717217411503,0.2174237821163808,0.20880436840422756,0.22090802169471824,0.09346245469838439
2015-09-03,0.22280795247618013,0.22759015936360394,0.2244677035752909,0.21943591173652066,0.038183193523985866
2015-09-04,0.21359150166413732,0.21693970699680531,0.21908344941754554,0.21845453897152778,0.01418886116536642
2015-09-07,0.21359150166413732,0.21693970699680531,0.21908344941754554,0.21845453897152778,0.01418886116536642
2015-09-08,0.2189272858853537,0.21693963856183662,0.21516756351745547,0.21551016668190992,0.0266333984397051
2015-09-09,0.20922572528122374,0.2169396484350905,0.21369915343603962,0.2199266079985872,0.044697594074943836
2015-09-10,0.21553172908661467,0.21403497227124757,0.2146781026155954,0.20962158837295397,0.05823445067910086
2015-09-11,0.2145616153753761,0.21403503887236952,0.209293884692081,0.20913093010958517,0.02329152224718594
2015-09-14,0.20534505869039732,0.20725737431884705,0.21125171708843826,0.20913085299112355,0.013237668363948381
2015-09-15,0.2077705017778978,0.204352765890777,0.20978333641529945,0.20569591116718078,0.008868391044675015
2015-09-16,0.21989745253306037,0.218876072090326,0.2190833674838123,0.2130565749764196,0.04041863773384666
2015-09-17,0.21504667223099527,0.2150032060202689,0.2166360445978881,0.21698230954581732,0.027991035642916016
2015-09-18,0.20388988812353936,0.2067733047803897,0.20635702233957876,0.2091309073686497,0.024801576101069173
2015-09-21,0.2121362252243435,0.20870974239473872,0.21223073920819135,0.2066773195528655,0.0154844026960812
2015-09-22,0.2077705017778978,0.20483684303893857,0.2058675188881508,0.2017702047814376,0.01937384981879354
2015-09-23,0.20194960776459414,0.21355092727253921,0.20782547633041903,0.2125659234950915,0.030728890293881886
2015-09-24,0.20631527827457186,0.20386864307726116,0.2058675193911823,0.199316627095122,0.038846488207467285
2015-09-25,0.21068094878454957,0.20919385954448977,0.2122307330310238,0.20864016654205253,0.026862023415713594
2015-09-28,0.20049433132480032,0.20193223780221536,0.20488858353522765,0.2032423757376125,0.030743002946721915
2015-09-29,0.20534505869039732,0.20386860361971537,0.2073358997700957,0.2017701656098826,0.0302716403418649
2015-09-30,0.21068094878454957,0.20870973622845046,0.2122307330310238,0.2066773133518689,0.031931288315852464
2015-10-01,0.20583022141895257,0.2174238066472607,0.2107623481119173,0.21894519326035333,0.05370993417858715
2015-10-02,0.21068094878454957,0.20774153576491272,0.20537802902778435,0.19931662558820817,0.12076479288270692
2015-10-05,0.22038261526161562,0.2169396976117658,0.2234887467099288,0.21845452948947663,0.03841746356113037
2015-10-06,0.23493490323134258,0.23243127601466618,0.23083089472790042,0.22434304400286242,0.041510957063665
2015-10-07,0.23347967972801664,0.23920881832766105,0.23670462156386307,0.24200872335710677,0.021245187585381554
2015-10-08,0.23687518359028792,0.23485176650843897,0.23621509845922573,0.23121297293801402,0.02707089067774604
2015-10-09,0.24027079332549495,0.24114525649019314,0.24355726998829308,0.24249943932260365,0.04820599957097536
2015-10-12,0.22814384257033238,0.23824063318066646,0.2322993303091102,0.2420087388800064,0.02082463053074865
2015-10-13,0.2232930093317994,0.22613780204067602,0.22789399890392759,0.22238018144106808,0.034894945412258814
2015-10-14,0.22523334262721262,0.22274900422820687,0.226425598261072,0.22483373224041636,0.03274982218057421
2015-10-15,0.2232930093317994,0.22081253793115663,0.22202027265415059,0.2209080064580935,0.03639370914387003
2015-10-16,0.22377811912388668,0.22226492760202066,0.22348871225108002,0.22532445778487808,0.029591410474975446
2015-10-19,0.21019594486539828,0.21161447007451673,0.21516761302287168,0.214528766724711,0.023297167308321952
2015-10-20,0.21165116836872422,0.20967802229302757,0.21369919246040103,0.2086402062494771,0.03545662899529202
2015-10-21,0.20534505869039732,0.20483680403295101,0.2078253886049447,0.20618659675787077,0.06113318957244308
2015-10-22,0.2077705017778978,0.20967798386887848,0.21174124517887372,0.2106030207503039,0.027996680704052028
2015-10-23,0.2034047783314521,0.2024163136160172,0.2073359335951407,0.20422377773891098,0.029026904361374235
2015-10-26,0.20146449797250687,0.20144810082513231,0.20733596760106798,0.2027516369391461,0.02516286001377395
2015-10-27,0.19806888823729984,0.19709101149590968,0.2029305890371318,0.1978444548328654,0.03421189301480135
2015-10-28,0.21019594486539828,0.2111303467321698,0.2063570464601916,0.1998073903974158,0.03826504691045804
2015-10-29,0.20583022141895257,0.2082256940475623,0.21174127919882924,0.20716807355888167,0.03291917401465458
2015-10-30,0.21310639187205016,0.21209859225405592,0.21223077190253903,0.20716807739630227,0.031372427263387265
2015-11-02,0.20922572528122374,0.20822565958313388,0.213209664575425,0.2081494888494374,0.06069851986497014
2015-11-03,0.22232284268409286,0.2208125051532176,0.21957284242061736,0.21403801097848874,0.04667618800311608
2015-11-04,0.20971078213684302,0.22081250878251157,0.21516753984749748,0.22188942701543202,0.034488501010465945
2015-11-05,0.20388988812353936,0.20435278048563377,0.20782544227152033,0.20520520090452843,0.0656718187257968
2015-11-06,0.19952421761356154,0.19757524031224516,0.20195176389602676,0.19882596458174273,0.012738080453411313
2015-11-09,0.19321816087170285,0.19563876906267696,0.19754643315457177,0.19833521526268738,0.055900217899359846
2015-11-10,0.19176288443190903,0.19224994543304408,0.19509898278429483,0.19146519915887472,0.02035044539532363
2015-11-11,0.18448666104234357,0.19128168769327913,0.18873575670937437,0.1944094442194596,0.022549196707800347
2015-11-12,0.1743000435825941,0.1777266015922856,0.17943574515578675,0.1757623595144383,0.0418383706095537
2015-11-13,0.16896420642490972,0.16998082825364325,0.17307254511273995,0.17330884351904463,0.03337360143610355
2015-11-16,0.17235976322364877,0.16901260008619456,0.1667093480511289,0.16545740215912674,0.021812516229550764
2015-11-17,0.16168803597181225,0.16465556000948722,0.16768830357816034,0.1664388297300372,0.021445587255709983
2015-11-18,0.16459843004199626,0.1627190587216082,0.16328294302755897,0.1649666467038854,0.04278956341097174
2015-11-19,0.16459843004199626,0.16417142861840517,0.16964615794566995,0.16349447176468446,0.04828785295744753
2015-11-20,0.16362836926722546,0.16852847369069324,0.16964623171565218,0.16643884916634044,0.051779323270071016
2015-11-23,0.16896420642490972,0.16901258157439558,0.16866723851606402,0.16202240202707285,0.10326510336106941
2015-11-24,0.18012099053236574,0.17966300687626247,0.17503039719834257,0.17821589562390783,0.027491447732378944
2015-11-25,0.17915087682112707,0.17675837968171115,0.1764988832556732,0.17379953113211044,0.0308305013943301
2015-11-26,0.17915087682112707,0.17675837968171115,0.1764988832556732,0.17379953113211044,0.0308305013943301
2015-11-27,0.16847904369635458,0.17046483234393706,0.17209349432606735,0.17134591641310404,0.035896943763900964
2015-11-30,0.16411332024990888,0.17046482685759445,0.1696461380600568,0.16987373597423427,0.07452609711763179
2015-12-01,0.1718747063680296,0.1709490343079566,0.17307255065555338,0.16889241750276052,0.05337969810213045
2015-12-02,0.15732225958889867,0.16513962455422615,0.16181451872136987,0.16251306408679556,0.05006604721529134
2015-12-03,0.1650835927705513,0.16804439589966869,0.16377250441275248,0.15956883850706094,0.06684881397265534
2015-12-04,0.16411332024990888,0.1641714088259385,0.1662197629375638,0.16153159875020606,0.05108780328090953
2015-12-07,0.14422514218602944,0.15303685666376532,0.14908812612033795,0.15417096457394308,0.05255551917627268
2015-12-08,0.14082963832375828,0.14287053224570911,0.1437038763858609,0.13797744841701953,0.07553374053040995
2015-12-09,0.14131464224290968,0.1472274627526411,0.14223537004156328,0.14337519575727853,0.0664141442651824
2015-12-10,0.13888919915540932,0.13996575888538276,0.14468272808737181,0.13846804695249548,0.049157192372393396
2015-12-11,0.132098138494399,0.1370611271599962,0.13587217773831017,0.1365052561698159,0.1101605455387082
2015-12-14,0.12773246798442128,0.12931538693968514,0.12950901056678177,0.12472813863218346,0.064825059555395
2015-12-15,0.12627724448109534,0.13173595802362925,0.13195640885964777,0.12865384575130068,0.07134792769805698
2015-12-16,0.12336679747444357,0.12302192376415721,0.12559319457402607,0.1227652870683138,0.08755207568897973
2015-12-17,0.11657568387696537,0.11721259142370777,0.1206984550175022,0.11933031485677792,0.24311867047520125
2015-12-18,0.11948618382008513,0.12399013913606849,0.12461427831792882,0.1178581921368741,0.06856491255800301
2015-12-21,0.11657568387696537,0.11721259142370777,0.11971947723890053,0.11491388321749496,0.11649430413331377
2015-12-22,0.11366518393384561,0.1152761386775426,0.1182510517090073,0.11589532767552913,0.08888995517821459
2015-12-23,0.1253070248969208,0.12302183698531943,0.12412468797821263,0.1178580903576949,0.14629458187032165
2015-12-24,0.1253070248969208,0.12544240718254962,0.13097739137440878,0.12718163048561826,0.029825680512119944
2015-12-25,0.1253070248969208,0.12544240718254962,0.13097739137440878,0.12718163048561826,0.029825680512119944
2015-12-28,0.11609057408487822,0.11721257163925602,0.1206984351942636,0.11736744157137269,0.07406037957391079
2015-12-29,0.1267623542731826,0.12495838951361715,0.1299985198012571,0.12374675581466821,0.14055355469499736
2015-12-30,0.12045635046779168,0.11914907687625564,0.12363533336895849,0.12031180358554683,0.0805888927777088
2015-12-31,0.12385185433006274,0.12641070789830178,0.12265636762720677,0.11589533701198806,0.05752881803709934
2016-01-01,0.12385185433006274,0.12641070789830178,0.12265636762720677,0.11589533701198806,0.05752881803709934
2016-01-04,0.11900107402799798,0.12737893640799158,0.12118788299942151,0.12570958529082554,0.05567723798448738
2016-01-05,0.11269501728613895,0.11479198242155642,0.11825101873019161,0.11589529438680446,0.024697142470052953
2016-01-06,0.10250839982638948,0.1055939137323354,0.10601412065536642,0.1031367689820536,0.06586657333498923
2016-01-07,0.09959789988326984,0.10172096759360527,0.10014038849086515,0.0947946251475611,0.2923407810506588
2016-01-08,0.09668745287661806,0.0968798738316835,0.1001403896728632,0.09872033295601079,0.06984634143587776
2016-01-11,0.07970966888292241,0.09881632110217764,0.0844770720015019,0.09185032302702845,0.06475167376062683
2016-01-12,0.07582900229209621,0.08042001086730854,0.07566646720680081,0.08105461417086324,0.05823445067910086
2016-01-13,0.07243355136629293,0.07703132819234793,0.07468757701368756,0.07614754677256808,0.0626375983651903
2016-01-14,0.0738886689966829,0.07170595665752644,0.0732190503987794,0.0687867507411839,0.04171982432569745
2016-01-15,0.06127666138590104,0.06347610238142254,0.06440849495201284,0.06240752402636429,0.04596491029997855
2016-01-18,0.06127666138590104,0.06347610238142254,0.06440849495201284,0.06240752402636429,0.04596491029997855
2016-01-19,0.05642588108383617,0.060087313209231,0.06049265915637947,0.06044465242692809,0.09714585708963229
2016-01-20,0.05206015763739047,0.04992094905709654,0.048255712341296775,0.04866752783396955,0.05374662707597123
2016-01-21,0.05982138494610734,0.059603155404634234,0.05217150108417856,0.045723195616508616,0.06291702889142291
2016-01-22,0.07728427873189003,0.0741265986552262,0.07517703062169101,0.07124040090527428,0.046839894776060424
2016-01-25,0.06418710839255293,0.07219008965273321,0.06881375377348276,0.06976816365998395,0.046518126291307735
2016-01-26,0.07582900229209621,0.07993588755238379,0.07468748948849413,0.06829604506498133,0.047520124642949885
2016-01-27,0.08310517274519369,0.08380873944247136,0.07713484542820881,0.0741845625689388,0.032464746593205605
2016-01-28,0.08989628634267188,0.09155461158072598,0.08986131270320552,0.09135960036267132,0.04539193659467332
2016-01-29,0.0957172862289114,0.09397519353006423,0.09279820988923737,0.09086893338572644,0.07297935036636448
2016-02-01,0.08407539232936811,0.08622939606632196,0.08741396359619036,0.086943218146874,0.03922188477301209
2016-02-02,0.07340355920459574,0.07364238387764122,0.0741979616516052,0.0707495839467629,0.14867679766971878
2016-02-03,0.08844111577581382,0.08526120039906593,0.07811391279584268,0.07958248794186251,0.07822925722285573
2016-02-04,0.0874708432551714,0.09252277262757347,0.09035076243127993,0.0918502387996809,0.06411095932168946
2016-02-05,0.08359028253728096,0.08477705239851285,0.08643496603853962,0.0844896198115036,0.03878721506553916
2016-02-08,0.08067983553062918,0.08429293018576778,0.08545603608124386,0.08498034596053405,0.03812392038205774
2016-02-09,0.06515732797672746,0.0750948708131951,0.06783490885792742,0.07418468320757143,0.06852821966061894
2016-02-10,0.06612744168796614,0.06783309159789253,0.0678348420516135,0.06289822043192517,0.07965463515969878
2016-02-11,0.07340355920459574,0.07073773651429904,0.07028214439379687,0.06486102477317879,0.046055231278154744
2016-02-12,0.08213505903395502,0.08187235912037161,0.0795823090148513,0.074675354053506,0.08231628148532849
2016-02-15,0.08213505903395502,0.08187235912037161,0.0795823090148513,0.074675354053506,0.08231628148532849
2016-02-16,0.07534394543647671,0.08090416785751353,0.07860334042577288,0.08301750149101716,0.09099556298194711
2016-02-17,0.08795600598372666,0.08671350458620108,0.08202971113755642,0.07614748672943261,0.03864891106770686
2016-02-18,0.08456039624851963,0.08864987951795988,0.08839285460798818,0.09037811152189723,0.04715037313854109
2016-02-19,0.07922461202730324,0.07751538887898402,0.08154026542250992,0.07909183363779648,0.014126765492870287
2016-02-22,0.08844111577581382,0.08574527758399153,0.09084029738548838,0.08399891966076467,0.01083851738114324
2016-02-23,0.08019467280207393,0.08235640984036863,0.08251907655877366,0.0844895467719955,0.032792160139094306
2016-02-24,0.08795600598372666,0.08671350458620108,0.08056124449035529,0.07418463345054627,0.05938322062027932
2016-02-25,0.0874708432551714,0.08816575544066363,0.08496647872454743,0.08399882661624236,0.09185643480518894
2016-02-26,0.0865008354168687,0.09349114714127371,0.08986140035211054,0.0943039462004096,0.038146500626601784
2016-02-29,0.09426200978911758,0.09107049347845209,0.0932876465397734,0.08841530244607299,0.0417452271008095
2016-03-01,0.09474706664473698,0.09300690730142447,0.09475603319389525,0.09234097525531026,0.05107651315863751
2016-03-02,0.09814262344347591,0.09639569689939298,0.09720344954678228,0.0918502692442863,0.11811443667934926
2016-03-03,0.10153818024221506,0.09881628602812265,0.1001403547055062,0.0947945911972492,0.03562033576823637
