Unnamed: 0,Close,High,Low,Open
2015-02-23,0.0736913653525942,0.0810136430898201,0.0959391543157155,0.0819761099413529
2015-02-24,0.0618626663122706,0.0698529364346898,0.0804076868831676,0.0745113953075445
2015-02-25,0.0639021029937891,0.0623686968229685,0.0695680161006015,0.0628393047693732
2015-02-26,0.0648538323320272,0.0690651158072531,0.0807312665144686,0.061617804363764
2015-02-27,0.0571040066547405,0.0638130200309545,0.0765248238823121,0.0686753435667278
2015-03-02,0.0530251462580433,0.060267845990465,0.069729805916252,0.0663680678991241
2015-03-03,0.0641740201048543,0.0706407445401425,0.0758776800488362,0.0589033662087779
2015-03-04,0.0692046098397896,0.0709033555899495,0.0901148598144323,0.0715255068653287
2015-03-05,0.0666213389361406,0.0691964213321565,0.0860702069979264,0.067861018591963
2015-03-06,0.082392920368119,0.0856092362855693,0.0909237934635587,0.0760043330569213
2015-03-09,0.0804894616916429,0.0846901226552131,0.099498453114396,0.0910694874681529
2015-03-10,0.1026512573129021,0.0997899074035592,0.1208542304773532,0.1012486273134852
2015-03-11,0.1050985761441884,0.1034663869689522,0.1250606731095097,0.100841477769565
2015-03-12,0.0853840863878755,0.093750003521808,0.1090438362300103,0.1009772029131798
2015-03-13,0.0932698771038648,0.0975577635681363,0.1093674004321852,0.0876764365385548
2015-03-16,0.0879673572915245,0.0863970569130061,0.1100145442656611,0.0918838124429177
2015-03-17,0.0886471695186973,0.0926995843665483,0.1148681307312935,0.0990770767894964
2015-03-18,0.0656696095979025,0.0916491652112886,0.0779809013649145,0.0758686208567687
2015-03-19,0.0670292210859084,0.0743172241055355,0.0854230631644505,0.076954396118763
2015-03-20,0.0527532291469781,0.0554096542668929,0.0643908654327943,0.0612106418763816
2015-03-23,0.0580557359929785,0.0554096542668929,0.070053385547553,0.0612106418763816
2015-03-24,0.0609109369740325,0.0573791995744929,0.0651997990819207,0.0590390784089306
2015-03-25,0.0856560034989408,0.0819327692421603,0.0750687463997098,0.0576818658031686
2015-03-26,0.0905506411615133,0.1034663869689522,0.1079113229495829,0.103555902981089
2015-03-27,0.0806254137640056,0.0856092362855693,0.0910855678500832,0.0912051996683056
2015-03-30,0.0730115531254214,0.0715598706924828,0.089305926165306,0.0780401713807575
2015-03-31,0.0836165797837621,0.0844275116054061,0.0933505789818119,0.0808903346793584
